condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,exp.clicked,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231784.54500000225,910,647,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231806.23500001093,615,574,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231826.8750000134,683,499,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231847.02500001004,743,555,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231869.19500000658,720,408,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231898.87000000454,771,563,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231928.25500000617,804,482,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231950.7750000048,763,401,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231972.4900000001,842,410,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,231991.61000001186,842,410,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232015.61500001117,892,522,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232038.1800000032,869,419,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232057.1600000112,869,419,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232078.6100000114,664,504,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232101.98500000115,831,466,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232123.92000001273,731,502,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232145.77500001178,759,410,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232167.95000000275,719,447,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232187.79500000528,789,346,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232209.4100000104,546,482,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232231.9150000112,734,599,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232252.52500000352,666,569,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232274.12000000186,706,591,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232294.95000001043,849,505,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232313.76000000455,849,505,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232335.75500000734,652,507,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232354.6650000062,652,507,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232375.89000001026,484,470,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232394.90000001388,484,470,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232418.4200000018,497,422,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232440.20500000624,425,460,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232461.05500000704,682,353,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232482.24500000651,682,353,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232504.63500000478,753,383,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232525.1350000035,684,422,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232545.71000000578,684,422,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232566.99500000104,583,375,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232585.8700000099,643,459,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232606.9550000102,676,437,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232625.68500000634,676,437,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232647.50500000082,499,418,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232670.025000014,770,363,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232688.2750000077,773,501,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232709.36500000244,552,168,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232730.5550000019,507,478,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232751.1150000064,507,478,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232772.7450000093,551,470,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232790.6750000111,551,470,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232813.3300000045,836,345,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232833.95500000915,642,615,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232852.72000000987,897,549,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232874.55000000773,820,655,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232895.5500000011,658,645,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232917.63000001083,474,652,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232941.35000000824,521,592,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232960.6000000058,521,592,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,232985.59000001114,750,544,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233007.11500000034,630,588,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233026.87500001048,869,394,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233048.24500001268,852,517,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233070.32000001345,583,517,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233088.47500001139,583,517,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233109.24000000523,904,420,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233130.64000000304,707,516,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233160.15000001062,707,516,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233195.4900000128,807,615,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233217.2900000005,647,526,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233239.40000000584,686,415,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233261.26500000828,631,502,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233283.1150000129,631,502,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233305.1850000047,626,677,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233324.0700000024,626,677,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233345.37500000442,812,534,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233366.2500000064,816,549,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233386.16500000353,816,549,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233414.340000003,836,635,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233432.7750000084,883,624,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233457.57500000764,962,617,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233478.3150000003,1031,659,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233501.22000000556,774,635,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233532.55000000354,774,635,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233553.95500001032,908,581,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233574.52000000922,909,640,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233592.57000000798,739,628,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233613.38000000978,835,470,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233634.66500000504,627,615,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233654.26000001025,627,615,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233675.0250000041,392,487,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233695.98000000406,416,222,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233714.570000011,416,222,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233735.84000000847,494,409,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233753.63500000094,436,369,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
verb,img_side_order1,5,pair2,verb,verb,eat,eat,doll,none,1597875363110,1280,689,5060,10413,11692,17717,18923,26960,1597875401331,1597875382033,1597875390070,233775.48000001116,670,355,Chrome,Mac,800,1280,689,1280,288,400,English,21,Female,none,neither,Elizabeth - test,75,[],9.87265,774848
