condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,exp.clicked,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,age,gender,eyesight,eyesight_task,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82847.71499999624,365,606,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82872.50499999209,385,658,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82893.89500000107,284,629,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82912.49999999127,402,692,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82933.82999999449,376,706,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82956.38499999768,427,661,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82975.51499999827,412,666,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,82997.44500000088,402,592,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83018.029999992,451,609,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83037.83000000112,451,609,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83064.13999998767,404,553,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83082.5199999963,472,575,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83105.25999999663,417,719,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83126.8049999926,531,642,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83144.72999999998,522,551,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83167.23999999522,430,585,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83188.25500000094,411,591,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83206.97499999369,427,699,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83229.63499999605,429,719,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83250.3849999921,458,720,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83268.86499999091,458,720,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83291.07999999542,372,662,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83310.43499999214,372,662,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83333.22999998927,490,670,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83356.90499999328,407,773,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83426.64999999397,397,774,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83447.76999999885,405,611,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83468.8199999946,438,740,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83490.4749999987,339,587,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83509.20000000042,339,587,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83531.47499999614,327,503,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83551.93999999028,261,604,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83572.71499998751,241,513,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83594.3100000004,344,517,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83616.0899999959,313,709,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83639.40000000002,340,627,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83661.47500000079,266,689,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83682.17499999446,316,640,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83703.28499999596,298,610,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83726.15999999107,338,630,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83744.46499999613,249,525,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83769.58999999624,407,620,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83791.78499999398,332,588,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83889.67999999295,397,679,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83948.72499999474,224,666,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83969.27999999025,336,569,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,83990.25499999698,299,551,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84009.64999999269,439,731,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84030.78000000096,475,721,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84051.64499999955,570,795,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84070.3649999923,570,795,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84091.95000000182,623,762,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84110.82999999053,472,653,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84131.84000000183,474,736,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84153.30999999424,526,662,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84175.33499999263,526,662,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84196.27000000037,563,714,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84217.74999999616,656,620,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84238.37999999523,619,567,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84259.5799999981,609,659,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84282.24000000046,735,670,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84303.28500000178,642,679,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84333.25499999046,816,580,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84352.50999999698,816,580,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84378.99499999185,629,647,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84461.5300000005,627,599,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84483.8299999974,466,570,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84505.16999998945,606,630,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84527.32999999716,538,641,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84551.57499999041,561,594,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84573.8849999907,561,594,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84595.8849999879,528,645,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84615.01999999746,528,645,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84636.85499998974,519,720,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84658.87499999371,459,703,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84679.58999999973,459,703,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84701.31499999843,433,596,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84722.71000000183,324,608,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84743.91999999352,324,608,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84764.70999998855,356,567,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84785.70999999647,353,618,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84805.45999998867,304,676,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84827.15499999176,429,660,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84845.64999998838,397,658,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84868.08000000019,434,592,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84888.48499998858,505,543,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
noun,img_side_order1,2,pair3,verb_filler,verb_filler,wave_filler,horse,wave,none,1597874553165,1280,689,5050,10089,11109,17137,18175,26203,1597874580571,1597874571340,1597874579368,84907.68999999273,505,543,Chrome,Mac,800,1280,621,1087,288,400,English,21,Female,none,neither,Elizabeth - test,76,[],8.23845,760512
