condition,img_side_order,trial_no,img_pair_name,trial_type,target_audio_type,target_audio,left_img,right_img,clicked_img,start_time,current_windowW,current_windowH,end_pre1_time,end_pre2_time,end_img_reset_time,end_contrast_time,start_event_time,end_event_time,end_trial_time,start_event_timept,end_event_timept,time,x,y,Browser,OS,screenH,screenW,windowH,windowW,imageH,imageW,language,gender,comments,accuracy,previous_accuracy_attempts,time_in_minutes,participant_id
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167575.62999997754,324.4084915050196,275.62757930742384,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167612.55999992136,346.15324718095303,343.93898814927525,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167626.44999998156,350.79927762522163,405.09280169760626,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167662.7650000155,361.42806928435135,427.6863183565365,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167697.34499999322,375.3623151421984,430.8484370677024,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167710.89499990921,391.38279715907424,458.8313943857623,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167745.079999906,389.9241362815989,440.44383760004,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167780.4649999598,396.03503140296334,420.1756374217715,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167795.12999998406,402.60608437691354,401.32114150710373,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167830.27999999467,414.7526830665229,357.2997862038334,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167867.9449999472,413.04559690719066,337.6395655400666,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167881.35499996133,413.10783179669556,315.4392184979268,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167917.00000001583,419.0817257862013,294.25049475932553,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,167983.33999991883,421.1168752950399,250.3953306112167,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168018.65499990527,421.7420737022012,218.38538582043466,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168039.95000000577,432.61936161574823,191.0035349606147,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168083.51999998558,444.85174982907364,163.39693273980893,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168097.99499996006,455.1567381855823,142.04877883399118,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168135.20499994047,455.77856435306404,132.97205637503157,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168171.72499990556,455.62799264148777,128.8489561890262,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168185.54999993648,455.1352408579133,127.43593014604228,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168220.22999997716,461.21428376500205,138.81046762083184,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168255.114999949,447.8089014995859,139.33830910286724,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168269.26999993157,443.94830025895845,163.71342465278147,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168300.87999999523,435.1283149286691,154.78418287068246,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168337.2949999757,434.7270837556819,164.35650773732928,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168350.90499999933,434.5605817141569,172.99470252614105,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168385.0000000093,436.40605818301566,170.91701519392635,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168420.63499998767,432.87460141252274,168.70441663593658,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168434.61499991827,439.37747660889204,184.72149450925374,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168467.49999991152,442.94153664242776,205.00307498889416,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168503.52499994915,437.0727380364817,215.7954349487104,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168517.76999991853,441.4458302568068,235.47716604421552,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168551.19999998715,433.17214746890556,232.76941442231666,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168586.42999990843,432.38732041947105,241.93127092425502,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168600.14499991667,432.87909167639634,233.0893366876863,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168633.7899999926,431.5733932047325,234.53767878704184,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168678.00999991596,427.406354414095,221.69843305129615,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168692.0299999183,428.9299381299635,217.95881394901994,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168713.15999992657,431.9449612180463,218.0471628011963,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168756.13499991596,429.6362175108804,220.68815050249145,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168769.71999998204,427.7083514726789,222.88808098579943,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168803.02999995183,431.1108875889952,203.21363088356546,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168838.35999993607,446.1335111233043,213.3391341363158,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168852.04999998678,451.0714614235411,226.11414502300977,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168885.8749999199,456.60161200534804,221.82736964799125,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168921.1699999869,460.7555048646899,234.22267359742534,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168935.0250000134,467.0915214291666,243.8876913047808,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,168968.91499997582,478.1420152926396,245.01534658863207,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169005.44500001706,487.1269723653302,235.10076544475342,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169018.6649999814,495.53952746329855,232.59210335640378,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169053.57499991078,499.7300722956572,229.79677207663732,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169093.274999992,499.75738152603395,200.91040304109004,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169108.00000000745,489.2074216243461,220.30802964309245,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169141.78499998525,474.9951384474952,228.37330449313865,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169176.3899999205,456.0968541577277,232.9481815175668,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169190.51999994554,449.46250212225283,249.58830801253788,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169226.94999992382,436.5598053339599,244.22606211214455,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169262.1499999659,429.64560450953184,241.36127854917717,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169275.75499995146,442.3764046743078,262.75593429719237,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169308.34499991033,434.4138377580767,259.0568821881445,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169343.024999951,430.8033757198648,261.17013262877214,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169356.7000000039,428.1060267182105,262.6046468532649,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169393.2799999602,415.7206514329313,281.8020654672345,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169429.80499996338,399.7994814088562,278.43822854210686,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169444.17499995325,386.7849858688047,274.98623022553164,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169477.07999998238,383.49883228831663,313.74391785975183,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169512.22499995492,392.5210918380914,311.822909214879,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169525.69999999832,400.94483121914277,309.2623336873707,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169562.19999992754,408.5928387958225,308.6866048836208,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169597.39999996964,415.36502868084824,312.3112912880328,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169610.64500000793,423.5777597106357,307.3056301820573,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169644.0500000026,412.9939956112365,309.634119588846,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169680.4299999494,397.55155500774686,327.7771829049129,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169694.09499992616,388.12852344594535,319.32940649344215,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169729.07999996096,389.0505959264864,306.0772620191924,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169764.01499996427,393.3852821183637,297.60807999599257,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169777.56999991834,397.40249459783377,290.3405754361116,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169812.22999992315,405.47545916838993,298.64322743020705,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169846.90999996383,414.2792211208012,311.1312560038408,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
verb,img_side_order2,3,pair3,noun_filler,noun_filler,horse_filler,wave,horse,none,1604737787955,1440,789,5027,10079,11165,17204,18250,26295,1604737814256,1604737806205,1604737814250,169861.22999992222,411.7733320189251,303.7133067572995,Chrome,Mac,900,1440,789,1440,288,400,English,Female,Elizabeth - test GOOD,0,[],8.124066666666666,165749
